Program ID: "SimCCT" -Solid State Phase Transformation (SSPT) tool, v1.25 beta (4th March 2019) v2.21 13th Aug 2018
 
 ============ TTT & CCT data ==========
Time Temperature Transformation (TTT) AND Continuous Cooling Transformation (CCT) results for the following conditions
 
Material Composition ID: enter alloy name/ID
 
Li 1998 used (suspect!)
 
Ae1: 701
Ae3: 845.374498536004
% nuleation at start: 1
% nuleation at finish: 99.9
 
ASTM median prior grain size: 8.0
Diameter prior grain size: 0.02209 mm
 
 
Initial CCT temperature: 899 C
 
 ============================================      TTT data     ====================================
 
     Ferrite-nuc,, Ferrite-comp,, Pearlite-nuc,, Pearlite-comp,, Bainite-nuc,, Bainite-comp,, Martensite-nuc
Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,
1.25, 611.0, 21.82, 611.0, 423.07, 611.0, 1537.62, 611.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.24, 612.0, 21.71, 612.0, 429.81, 612.0, 1562.13, 612.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.24, 613.0, 21.61, 613.0, 436.85, 613.0, 1587.69, 613.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.23, 614.0, 21.51, 614.0, 444.18, 614.0, 1614.36, 614.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.22, 615.0, 21.41, 615.0, 451.84, 615.0, 1642.19, 615.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.22, 616.0, 21.31, 616.0, 459.84, 616.0, 1671.24, 616.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.21, 617.0, 21.22, 617.0, 468.19, 617.0, 1701.59, 617.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.21, 618.0, 21.13, 618.0, 476.91, 618.0, 1733.29, 618.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.20, 619.0, 21.04, 619.0, 486.02, 619.0, 1766.42, 619.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.20, 620.0, 20.95, 620.0, 495.55, 620.0, 1801.05, 620.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.19, 621.0, 20.87, 621.0, 505.52, 621.0, 1837.28, 621.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.19, 622.0, 20.79, 622.0, 515.95, 622.0, 1875.18, 622.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.18, 623.0, 20.71, 623.0, 526.87, 623.0, 1914.87, 623.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.18, 624.0, 20.63, 624.0, 538.30, 624.0, 1956.43, 624.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.18, 625.0, 20.56, 625.0, 550.29, 625.0, 1999.98, 625.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.17, 626.0, 20.48, 626.0, 562.85, 626.0, 2045.64, 626.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.17, 627.0, 20.41, 627.0, 576.03, 627.0, 2093.55, 627.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.16, 628.0, 20.35, 628.0, 589.87, 628.0, 2143.83, 628.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.16, 629.0, 20.28, 629.0, 604.39, 629.0, 2196.63, 629.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.16, 630.0, 20.22, 630.0, 619.66, 630.0, 2252.13, 630.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.15, 631.0, 20.16, 631.0, 635.72, 631.0, 2310.48, 631.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.15, 632.0, 20.10, 632.0, 652.62, 632.0, 2371.90, 632.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.15, 633.0, 20.04, 633.0, 670.41, 633.0, 2436.57, 633.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.14, 634.0, 19.99, 634.0, 689.16, 634.0, 2504.72, 634.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.14, 635.0, 19.94, 635.0, 708.94, 635.0, 2576.59, 635.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.14, 636.0, 19.89, 636.0, 729.81, 636.0, 2652.45, 636.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.13, 637.0, 19.84, 637.0, 751.86, 637.0, 2732.59, 637.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.13, 638.0, 19.79, 638.0, 775.17, 638.0, 2817.31, 638.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.13, 639.0, 19.75, 639.0, 799.84, 639.0, 2906.96, 639.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.13, 640.0, 19.71, 640.0, 825.97, 640.0, 3001.92, 640.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 641.0, 19.67, 641.0, 853.67, 641.0, 3102.59, 641.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 642.0, 19.64, 642.0, 883.06, 642.0, 3209.43, 642.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 643.0, 19.60, 643.0, 914.29, 643.0, 3322.93, 643.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 644.0, 19.57, 644.0, 947.51, 644.0, 3443.64, 644.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 645.0, 19.54, 645.0, 982.87, 645.0, 3572.16, 645.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 646.0, 19.51, 646.0, 1020.56, 646.0, 3709.16, 646.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 647.0, 19.49, 647.0, 1060.79, 647.0, 3855.37, 647.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 648.0, 19.46, 648.0, 1103.78, 648.0, 4011.61, 648.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 649.0, 19.44, 649.0, 1149.78, 649.0, 4178.80, 649.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 650.0, 19.42, 650.0, 1199.07, 650.0, 4357.93, 650.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 651.0, 19.41, 651.0, 1251.96, 651.0, 4550.16, 651.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 652.0, 19.39, 652.0, 1308.80, 652.0, 4756.73, 652.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 653.0, 19.38, 653.0, 1369.97, 653.0, 4979.08, 653.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 654.0, 19.37, 654.0, 1435.93, 654.0, 5218.79, 654.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 655.0, 19.36, 655.0, 1507.16, 655.0, 5477.67, 655.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 656.0, 19.36, 656.0, 1584.22, 656.0, 5757.75, 656.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 657.0, 19.36, 657.0, 1667.75, 657.0, 6061.34, 657.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 658.0, 19.35, 658.0, 1758.47, 658.0, 6391.05, 658.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
